canon_id,Link Score,union_name,union_city,union_state
23065,0.99999994,usw -00031-03,bridgeview,il
41248,1.0,usw -00058,cheektowaga,ny
19438,1.0,usw -00063-02,bridgeview,il
37939,1.0,usw -00277-14,cheektowaga,ny
,,"usw -00711a(04, 05, 06, 08)",albuquerque,nm
61849,1.0,usw -00748,cheektowaga,ny
62407,1.0,usw -00763,cheektowaga,ny
52455,1.0,usw -10-00547,bristol,pa
542746,1.0,usw -1034,syracuse,ny
44944,1.0,usw -105-1,des moines,ia
65362,1.0,usw -1066-01,syracuse,ny
23471,0.9934803,usw -11-578-10,minneapolis,mn
13236,0.9809349,usw -11-578-11,minneapolis,mn
23471,0.952141,usw -11-578-15,minneapolis,mn
19853,0.99998987,usw -12-00591-03,kent,wa
44020,1.0,usw -12003,milford,ma
3899,1.0,usw -1216-01,bridgeview,il
,,usw -122t,bridgeview,il
1062,1.0,usw -12460,syracuse,ny
7572,1.0,usw -12770,syracuse,ny
29242,3.9193258e-09,usw -134l-10,milford,ma
16672,1.0,usw -135-01,syracuse,ny
,,usw -14228,independence,mo
65162,1.0,usw -14316,cheektowaga,ny
7219,1.0,usw -1438,syracuse,ny
31792,1.0,usw -1498-02,cheektowaga,ny
28254,1.0,usw -1852,harrisburg,pa
28254,1.0,usw -1852,lewistown,pa
34068,1.0,usw -2,menasha,wi
,,usw -2,,
7040,1.0,usw -2002-24,minneapolis,mn
8631,1.0,usw -2154-00,bridgeview,il
29960,1.0,usw -264-01,minneapolis,mn
4675,1.0,usw -276,syracuse,ny
37939,1.0,usw -277-07,cheektowaga,ny
37939,1.0,usw -277-13,cheektowaga,ny
544170,6.0005734e-10,usw -3135-02,menasha,wi
,,usw -31g-00,galesburg,il
29151,6.8041894e-15,usw -31g-01,galesburg,il
27211,5.5980685e-17,usw -31g-02,bridgeview,il
52820,1.0,usw -366-10,augusta,me
43113,0.00014025671,usw -4  (103),augusta,me
43113,7.0707756e-06,usw -4 (068),augusta,me
63988,1.0,usw -4 -01482,edison,nj
34473,0.9999906,usw -4-02058-03,cheektowaga,ny
34473,1.0,usw -4-2058,cheektowaga,ny
43021,0.9999996,usw -4-387,troy,ny
13798,1.0,usw -4268-02,bridgeview,il
25878,8.665589e-14,usw -4292-04,granite city,il
31265,1.0,usw -4294-05,granite city,il
,,usw -436g,galesburg,il
29364,1.0,usw -4867,syracuse,ny
4900,1.0,usw -50-02,granite city,il
59584,1.0,usw -685,galesburg,il
84005,0.003985474,usw -7-00209-03,bridgeview,il
30845,0.99999994,usw -7-00268,bridgeview,il
3005,0.9957554,usw -7-00507-14,bridgeview,il
20962,0.99998224,usw -7-00517-02,bridgeview,il
13556,0.99999994,usw -7-188,granite city,il
84005,0.0072202045,usw -7-209-04,bridgeview,il
84005,0.003982763,usw -7-209-09,bridgeview,il
13002,0.9999996,usw -7-429,bridgeview,il
3005,0.9994124,usw -7-507-11,bridgeview,il
38116,0.99999976,usw -7-647,bridgeview,il
13858,1.0,usw -7-662,pekin,il
13858,0.9999823,usw -7-662-01,granite city,il
2765,0.99999994,usw -7-838,granite city,il
31297,8.104581e-05,usw -7-876,granite city,il
20623,4.480349e-06,usw -7-876-01,granite city,il
23546,4.1754626e-13,usw -712-03,kent,wa
65192,1.0,usw -7234-12,bridgeview,il
65192,1.0,usw -7234-15,bridgeview,il
62657,1.0,usw -745-02,galesburg,il
19530,0.9999983,usw -8249-73 dist 9,st. thomas,vi
509590,1.0,usw -8565,canton,oh
,,usw -8581-01,minneapolis,mn
512887,1.0,usw -8823-07,cheektowaga,ny
35304,1.0,usw -897,cheektowaga,ny
34757,1.1829665e-05,usw -9-00631-1,beaumont,tx
517356,1.0,usw -9189-03,granite city,il
517356,1.0,usw -9189-04,granite city,il
517356,1.0,usw -9189-12,granite city,il
,,usw -9189-16,,
66636,1.0,usw -9434-00,cheektowaga,ny
66636,1.0,usw -9434-02,cheektowaga,ny
541557,1.0,usw -9436-05,cheektowaga,ny
,,usw -944,augusta,me
540175,1.0,usw -944,brattleboro,vt
541687,1.0,usw -9777-17,bridgeview,il
541687,1.0,usw -9777-28,bridgeview,il
541687,1.0,usw -9777-47,bridgeview,il
541687,1.0,usw -9777-85,bridgeview,il
541687,1.0,usw -9777-91,bridgeview,il
544497,1.0,usw -9832,syracuse,ny
47172,0.9999992,usw -local 5 & 497,troy,ny
,,usw -multiple,pittsburgh,pa
,,usw -n/a,pittsburgh,pa
,,usw 00003m-**,,
,,usw 00003t-**,pittsburgh,pa
24235,1.0,usw 00005,concord,ca
28644,0.002553386,usw 00010-**,pittsburgh,pa
,,usw 00014m-**,,
,,usw 00028m-**,,
,,usw 00030m-**,,
,,usw 00030m-01,,
,,usw 00033m-**,,
,,usw 00033m-01,,
83291,0.834201,usw 00046,milford,ma
,,usw 00050m-**,,
,,usw 00054m-**,,
537358,1.0,usw 00074,benton,ar
,,usw 00075m-**,,
,,usw 00087m-**,,
,,usw 00089m-**,,
,,usw 00089m-01,,
,,usw 00096m-**,,
39393,1.0,usw 00103,indianapolis,in
39393,1.0,usw 00103-01,indianapolis,in
,,usw 00104t,indianapolis,in
,,usw 00105m-**,,
,,usw 00110m-**,,
,,usw 00112m-**,,
,,usw 00112m-01,,
,,usw 00121m-**,,
,,usw 00127b,indianapolis,in
,,usw 00131m,benton,ar
,,usw 00133t-**,,
91817,3.4418674e-06,usw 00134l-34,milford,ma
,,usw 00134l-37,milford,ma
,,usw 00137m-**,,
,,usw 00137m-03,,
,,usw 00145t-**,,
60128,1.0,usw 00157,benton,ar
,,usw 00166m-**,,
,,usw 00166m-01,,
,,usw 00168m-**,,
,,usw 00168m-01,,
,,usw 00172m-**,,
,,usw 00177m-**,,
,,usw 00177m-02,,
,,usw 00178m-**,,
,,usw 00178m-01,,
,,usw 00193m-**,,
,,usw 00193m-01,,
,,usw 00195m-**,,
,,usw 00195m-01,,
,,usw 00207m-**,,
,,usw 00207m-01,,
,,usw 00216m-**,baytown,tx
,,usw 00220m-**,,
,,usw 00222m-**,,
,,usw 00222m-01,,
,,usw 00226m-**,,
,,usw 00226m-01,,
,,usw 00228-**,pittsburgh,pa
25878,1.8188508e-13,usw 00233b-04,lincoln,il
,,usw 00239m-**,,
,,usw 00239m-01,,
,,usw 00245m-01,,
,,usw 00253m-**,,
,,usw 00253m-01,,
,,usw 00254m-**,,
,,usw 00257b-00,milford,ma
56857,1.1083205e-09,usw 00257b-03,milford,ma
,,usw 00259m-**,,
504526,1.0,usw 00314-**,baytown,tx
32980,1.0,usw 00318-30,edison,nj
92566,0.34384492,usw 00366-09,milford,ma
20485,1.0,usw 00369,benton,ar
,,usw 00391,benton,ar
,,usw 00391**,benton,ar
35901,1.0,usw 00422-**,baytown,tx
35901,1.0,usw 00422-02,baytown,tx
,,usw 00432,benton,ar
,,usw 00440a,hampton,va
,,usw 00443-**,pittsburgh,pa
65174,1.0,usw 00463-**,baytown,tx
34169,1.0,usw 00487-01,baytown,tx
9267,6.4033554e-07,usw 00525u-05,indianapolis,in
65340,1.0,usw 00589,benton,ar
,,usw 00607l,benton,ar
505651,1.0,usw 00619,benton,ar
19824,1.0,usw 00626-**,baytown,tx
,,usw 00627,benton,ar
23856,1.0,usw 00645,gary,in
,,usw 00652,albuquerque,nm
,,usw 00669,benton,ar
,,usw 00669-01,benton,ar
,,usw 00675,albuquerque,nm
47684,6.648443e-07,usw 00675-11,pittsburgh,pa
10668,3.5566166e-17,usw 00675-25,pittsburgh,pa
23404,1.0,usw 00708,milford,ma
,,usw 00745l,gary,in
,,usw 00745l-**,bridgeview,il
,,usw 00745l-**,,
,,usw 00750-**,pittsburgh,pa
,,usw 00752l,benton,ar
88522,4.0969574e-17,usw 00752l-02,benton,ar
,,usw 00769l-01,benton,ar
515206,1.0,usw 00780-**,baytown,tx
62243,1.0,usw 00796,benton,ar
37862,1.0,usw 00818,milford,ma
38312,1.4043373e-16,usw 00831l-01,frankfort,ky
,,usw 00831l-01,roanoke,va
59019,7.2593114e-13,usw 00833**,benton,ar
63524,6.0823738e-12,usw 00859-04,baytown,tx
,,usw 00883l,benton,ar
64213,1.0,usw 00895-02,baytown,tx
64213,1.0,usw 00895-03,baytown,tx
64213,1.0,usw 00895-04,baytown,tx
64213,1.0,usw 00895-05,baytown,tx
64213,1.0,usw 00895-08,baytown,tx
64213,1.0,usw 00895-09,baytown,tx
64213,1.0,usw 00895-11,baytown,tx
64213,1.0,usw 00895-12,baytown,tx
64213,1.0,usw 00895-13,baytown,tx
64213,1.0,usw 00895-15,baytown,tx
64213,1.0,usw 00895-16,baytown,tx
46221,1.0,usw 00929,benton,ar
28002,1.0,usw 00936,benton,ar
,,usw 00959,benton,ar
,,usw 00985l,benton,ar
69134,1.0,usw 01106-01,indianapolis,in
,,usw 01157l,baytown,tx
16354,1.9638571e-15,usw 01157l-02,baytown,tx
6649,1.3166584e-10,usw 01165-01,edison,nj
542138,8.713379e-13,usw 01165-02,edison,nj
544697,6.8326163e-14,usw 01165-03,edison,nj
33279,1.0,usw 01188-03,augusta,me
67576,1.0,usw 01329,benton,ar
67576,1.0,usw 01329-01,benton,ar
69847,1.0,usw 01398-**,baytown,tx
69847,1.0,usw 01398-01,baytown,tx
510280,1.0,usw 01532,benton,ar
64737,1.0,usw 01671,benton,ar
48574,5.4616955e-13,usw 01731**,benton,ar
541052,1.0,usw 01999-07,indianapolis,in
541052,1.0,usw 01999-32,indianapolis,in
40077,1.8797873e-07,usw 02154-02,minneapolis,mn
,,usw 03937-11,albuquerque,nm
19429,1.0,usw 04134-03,baytown,tx
,,usw 04430,benton,ar
19433,1.0,usw 04880-02,benton,ar
531845,1.3130148e-10,usw 04992-15,benton,ar
12316,1.0,usw 05163-05,indianapolis,in
61435,1.0,usw 06606,benton,ar
63033,1.0,usw 06904,benton,ar
,,usw 07234-25,,
,,usw 07234-26,,
65109,1.0,usw 07242-**,baytown,tx
66274,1.0,usw 07441-01,indianapolis,in
67034,1.0,usw 07612,benton,ar
68880,1.0,usw 07893,benton,ar
,,usw 07982-**,baytown,tx
70776,1.0,usw 08034,baltimore,md
505263,1.0,usw 08309,gardendale,al
,,usw 08316-**,minneapolis,mn
,,usw 08498-**,,
,,usw 08511,benton,ar
511651,1.0,usw 08586-01,baytown,tx
,,usw 08634-**,,
512017,1.0,usw 08888,hampton,va
517471,1.0,usw 09148-02,frankfort,ky
517471,1.0,usw 09148-03,frankfort,ky
,,usw 09227,benton,ar
530270,1.0,usw 09285-01,benton,ar
,,usw 09402,benton,ar
541508,1.0,usw 09432-1,milford,ma
542217,1.0,usw 09452,benton,ar
545753,1.0,usw 09555,hampton,va
544795,1.0,usw 09671,benton,ar
528666,0.00452906,usw 1-00450,pittsburgh,pa
528666,1.7691335e-05,usw 1-00450-**,pittsburgh,pa
528666,0.004208372,usw 1-346,pittsburgh,pa
528666,0.00452906,usw 1-450,pittsburgh,pa
38075,0.81324536,usw 1-626,pittsburgh,pa
28644,0.99998,usw 10,pittsburgh,pa
68435,1.6325212e-10,usw 10-00583-**,north versailles,
13042,0.9989242,usw 10-0086-01,bristol,pa
528666,0.9990622,usw 10-1,harrisburgh,pa
528666,0.9931,usw 10-1,pittsburgh,pa
33609,1.0,usw 10-100,pittsburgh,pa
32954,0.9896117,usw 10-234-**,pittsburgh,pa
13014,1.0,usw 10-286,philadelphia,pa
34817,0.999479,usw 10-607-**,pittsburgh,pa
34579,0.9999997,usw 10-667,pittsburgh,pa
22542,0.99999976,usw 10-74,north versailles,pa
8620,1.0,usw 1011-08,gary,in
13753,1.0,usw 1016-03,north versailles,pa
41187,0.0025520276,usw 11-00470-**,pittsburgh,pa
40078,2.4240206e-05,usw 11-00574**,pittsburgh,pa
27106,1.0,usw 11-194,st. louis,mo
41187,0.44667262,usw 11-470,pittsburgh,pa
41187,0.04995227,usw 11-470-1,pittsburgh,pa
40078,0.0029982694,usw 11-574,pittsburgh,pa
32450,1.0,usw 11-6,st. louis,mo
,,usw 1103,albuquerque,nm
28967,1.0,usw 1191-11,plymouth,in
28967,1.0,usw 1191-19,plymouth,in
516569,0.99979526,usw 1199,kent,wa
55306,0.92011166,usw 12-000407,concord,ca
38298,0.999981,usw 12-00049,concord,ca
58792,5.287183e-07,usw 12-00477(09),albuquerque,nm
58792,2.6085948e-07,usw 12-00593(01),albuquerque,nm
516569,0.0042032874,usw 12-1199,kent,wa
506459,0.9999962,usw 12-369,kent,wa
66084,0.99999166,usw 12-474,concord,ca
58792,2.6085948e-07,usw 12-477(05),albuquerque,nm
55306,0.9999974,usw 12-5,concord,ca
58792,8.810162e-05,usw 12-578,albuquerque,nm
515392,0.9998858,usw 12-578,pittsburgh,pa
515392,0.98819155,usw 12-578-01,pittsburgh,pa
58792,1.6899063e-05,usw 12-590,albuquerque,nm
33651,0.99964577,usw 12-590,pittsburgh,pa
33651,0.38112077,usw 12-590-**,pittsburgh,pa
,,usw 12-590-09,kent,
6332,0.86571246,usw 12-591,pittsburgh,pa
6332,0.1783504,usw 12-591-2,pittsburgh,pa
6332,0.075453654,usw 12-591-6,pittsburgh,pa
6332,0.99999666,usw 12-6,pittsburgh,pa
55306,0.99999666,usw 12-6-**,bakersfield,ca
6332,0.9993084,usw 12-6-1,pittsburgh,pa
58792,9.055721e-08,usw 12-600 (01),albuquerqueaine,nm
55306,0.867283,usw 12-911,concord,ca
,,usw 12000,milford,ma
46449,6.1743884e-16,usw 12000-01,milford,ma
45389,1.0,usw 12004,milford,ma
44023,1.0,usw 12012-11,milford,ma
27799,1.0,usw 12026-1,milford,ma
35853,1.0,usw 12075,bay city,mi
3899,1.0,usw 1216-03,bridgeview,il
1852,1.0,usw 12213,indianapolis,in
24879,1.0,usw 12325-03,milford,ma
6332,0.4830128,usw 12698-12,lancaster,pa
,,usw 12911,concord,ca
12121,7.592412e-13,usw 12911-11,concord,ca
34757,0.026866697,usw 13-00001-03,baytown,tx
34757,0.01974989,usw 13-00001-07,baytown,tx
34757,0.020427804,usw 13-00001-08,baytown,tx
34757,0.023115095,usw 13-00001-09,baytown,tx
528666,0.0006105951,usw 13-00001-32,pittsburgh,pa
540729,0.0003881996,usw 13-00001-42,baytown,tx
21541,0.9983523,usw 13-00153-**,baytown,tx
68682,0.025043357,usw 13-00162,benton,ar
67798,0.9668253,usw 13-00391-**,baytown,tx
545506,0.00021432653,usw 13-00423-01,pittsburgh,pa
545506,5.7450136e-05,usw 13-00423-03,pittsburgh,pa
545506,4.3541244e-05,usw 13-00423-07,pittsburgh,pa
24231,0.9999998,usw 13-00434,benton,ar
24231,0.9999882,usw 13-00434-01,benton,ar
542866,4.7592952e-05,usw 13-00735**,benton,ar
542866,0.0051623504,usw 13-00857,benton,ar
542866,0.0011478423,usw 13-00857-01,benton,ar
542866,0.000849614,usw 13-00857-04,benton,ar
542866,4.7592952e-05,usw 13-00898**,benton,ar
48165,1.0,usw 13-00935,benton,ar
48165,0.9999999,usw 13-00935-01,benton,ar
68682,0.025901943,usw 13-01141,benton,ar
67587,1.0,usw 13-01327,benton,ar
511426,1.0,usw 13-01533,benton,ar
60243,0.9999995,usw 13-01856-01,baytown,tx
64427,1.0,usw 13-01965,benton,ar
30120,1.0,usw 13-04,independence,mo
34757,0.9999994,usw 13-1,texas city,tx
528666,0.0015430849,usw 13-1-**,pittsburgh,pa
34757,0.052352786,usw 13-1-02,baytown,tx
528666,0.99999964,usw 13-1-1,pittsburgh,pa
528666,0.008262702,usw 13-1-11,pittsburgh,pa
31987,0.997915,usw 13-1-28,pittsburgh,pa
34757,0.9391113,usw 13-1-28,texas city,tx
528666,0.0006105951,usw 13-1-32,pittsburgh,pa
34757,0.000411348,usw 13-1-33,deer park,tx
540729,0.0003881996,usw 13-1-42,baytown,tx
528666,0.014195917,usw 13-1-5,pittsburgh,pa
22524,0.9998519,usw 13-13-423,port arthur,tx
544182,0.00041322847,usw 13-2001-**,pittsburgh,pa
544182,0.008320048,usw 13-2001-01,pittsburgh,pa
544182,0.004240466,usw 13-2001-02,pittsburgh,pa
62948,0.00036749613,usw 13-243,pittsburgh,pa
37178,3.921393e-05,usw 13-245,pittsburgh,pa
545506,0.002028723,usw 13-423,pittsburgh,pa
22524,1.0,usw 13-423,port arthur,tx
545506,0.000104540486,usw 13-423-2,pittsburgh,pa
545506,3.228083e-05,usw 13-423-5,pittsburgh,pa
545506,4.48884e-05,usw 13-423-8,pittsburgh,pa
37178,9.257251e-09,usw 13-423-xx,pittsburgh,pa
24231,0.9999882,usw 13-434-01,benton,ar
37178,0.00041218425,usw 13-447,pittsburgh,pa
37178,8.810683e-06,usw 13-487,pittsburgh,pa
24581,0.9999584,usw 13-522,lacombe,la
37178,1.7389444e-05,usw 13-522,pittsburg,pa
37178,2.1711407e-05,usw 13-522,pittsburgh,pa
37178,1.9933346e-07,usw 13-522-**,pittsburgh,pa
66387,0.30550817,usw 13000-13000a-5702,baton rouge,la
30657,1.0,usw 1304,concord,ca
30657,1.0,usw 1304-71,concord,ca
1846,1.0,usw 13061-01,hampton,va
10841,1.0,usw 1324-24,pittsburgh,pa
44004,1.0,usw 13492,milford,ma
29242,3.9193258e-09,usw 134l-10,milford,ma
545601,5.6085847e-16,usw 134l-17,milford,ma
,,usw 134l-20,milford,ma
,,usw 134l-28,milford,ma
,,usw 134l-37,milford,ma
31783,2.262483e-12,usw 134l-8,milford,ma
7548,1.0,usw 13507,milford,ma
44005,1.0,usw 13585,milford,ma
,,usw 135t,pittsburgh,pa
14615,1.0,usw 13605,granite city,il
26527,1.0,usw 13702,taylor,mi
48109,0.9670824,usw 138,pittsburgh,pa
42915,5.862526e-11,usw 14323-01 district 4,milford,ma
27897,1.0,usw 1440,concord,ca
,,usw 14400,frankfort,ky
65924,1.0,usw 14440,roanoke,va
44606,1.0,usw 14459-07,roanoke,va
51950,1.0,usw 14614-89,mineral wells,wv
509803,1.0,usw 1466,winter garden,fl
,,usw 14845-2,milford,ma
55812,1.0,usw 15100,bay city,mi
59284,1.0,usw 15253,berwick,pa
,,usw 1531,berwick,nj
8940,1.0,usw 1533,west allis,wi
,,usw 15509,milford,ma
,,usw 15509-02,milford,ma
62160,1.0,usw 1702,milford,ma
6104,1.0,usw 171-02,kent,wa
56688,1.0,usw 18,modesto,ca
56688,1.0,usw 18-4,concord,ca
1861,1.0,usw 182,bay city,mi
544409,1.0,usw 183,apple valley,ca
